tid,cid,pid,amount,purchase_date,payment_mode
74566,1,30,206.82,2025-02-12 11:37:42.830365,Net Banking
74567,1049,2,911.25,2025-01-08 01:27:41.176834,Debit
74568,6426,28,634.04,2025-03-06 03:31:21.486817,Debit
74569,2088,30,131.1,2025-03-09 02:43:16.837135,Wire Transfer
74570,3029,25,58.54,2025-02-25 20:43:46.174506,Debit
74571,8860,16,365.54,2025-02-09 11:48:58.745821,Debit
74572,3830,1,522.9,2025-03-15 04:43:21.462902,Credit
74573,159,7,25.18,2025-02-08 05:56:27.368911,Wire Transfer
74574,1469,9,2258.92,2025-01-26 04:07:33.000791,Debit
74575,8769,12,241.9,2025-02-03 09:57:05.011994,Debit
74576,6547,18,1173.12,2025-01-12 11:15:30.418222,Wire Transfer
74577,2528,17,14.86,2025-02-26 10:44:07.250084,Credit
74578,125,15,202.46999999999997,2025-02-21 15:18:17.856966,Net Banking
74579,5381,25,230.84,2025-02-06 12:24:08.416086,Credit
74580,2978,12,408.12,2025-01-07 06:49:11.605246,Credit
74581,3223,17,16.44,2025-03-16 19:50:13.808193,Net Banking
74582,943,19,5442.15,2025-01-02 23:11:27.855618,Credit
74583,5086,4,1140.6299999999999,2025-02-19 23:05:18.213068,Wire Transfer
74584,849,18,267.18,2025-02-21 11:37:42.796356,Credit
74585,8862,25,103.58,2025-01-28 15:08:47.025258,Wire Transfer
74586,5490,16,419.18999999999994,2025-03-02 19:11:32.583419,Debit
74587,1960,8,827.28,2025-01-23 06:57:35.701903,Credit
74588,1810,22,6.66,2025-01-24 04:23:47.995331,Wire Transfer
74589,8992,18,237.19,2025-02-24 16:03:17.356871,Net Banking
74590,8911,16,334.44,2025-03-17 01:26:28.743503,Credit
74591,7333,9,1558.48,2025-03-07 01:43:14.682951,Debit
74592,3136,15,179.16,2025-03-14 23:31:45.339320,Debit
74593,4118,5,322.64,2025-02-04 23:04:38.318828,Wire Transfer
74594,5963,10,755.67,2025-01-05 17:33:28.281629,Net Banking
74595,3027,12,548.16,2025-01-03 12:15:52.599202,Wire Transfer
74596,2670,24,146.54,2025-01-09 06:31:11.909994,Wire Transfer
74597,3944,22,14.82,2025-01-20 17:53:49.941746,Wire Transfer
74598,9055,17,15.5,2025-01-03 21:05:51.510797,Debit
74599,3130,11,848.0999999999999,2025-02-07 16:54:27.320416,Debit
74600,8135,3,11504.130000000001,2025-03-16 11:22:23.974962,Debit
74601,5144,2,498.5,2025-03-01 09:25:30.143213,Debit
74602,8552,29,3652.72,2025-03-04 02:53:22.863533,Net Banking
74603,6401,24,335.6,2025-03-24 04:47:23.864435,Credit
74604,1718,22,7.4,2025-01-15 10:41:11.675080,Debit
74605,4877,1,1422.51,2025-01-29 05:01:24.586352,Wire Transfer
74606,5973,1,482.48,2025-01-20 12:08:03.671588,Debit
74607,4574,16,336.48,2025-03-08 00:53:28.158014,Debit
74608,7572,13,946.86,2025-03-20 18:13:43.020133,Wire Transfer
74609,8628,13,1952.67,2025-02-08 12:38:17.616038,Net Banking
74610,6853,19,3843.8,2025-02-22 01:12:47.504807,Debit
74611,6261,22,16.14,2025-02-22 11:22:08.129191,Debit
74612,3375,10,549.06,2025-02-23 09:57:49.937696,Wire Transfer
74613,7525,9,2913.76,2025-03-04 04:33:56.091165,Credit
74614,9165,25,219.99,2025-03-07 22:06:34.095645,Net Banking
74615,751,14,461.48,2025-01-20 15:29:58.746906,Wire Transfer
74616,7926,24,125.44,2025-03-12 20:20:14.494269,Credit
74617,3904,27,45.02,2025-01-07 04:19:03.074208,Wire Transfer
74618,7955,2,270.41,2025-01-20 18:35:03.627970,Net Banking
74619,4066,10,443.84,2025-02-09 05:06:53.241949,Debit
74620,1193,2,542.22,2025-03-12 08:23:24.718017,Credit
74621,4255,13,1318.46,2025-01-22 15:45:43.718426,Debit
74622,6956,30,197.28,2025-02-10 15:04:09.501183,Credit
74623,6833,29,6496.68,2025-02-26 00:58:51.330594,Wire Transfer
74624,1323,11,1306.56,2025-02-20 10:55:05.949908,Net Banking
74625,879,30,276.08,2025-03-06 14:47:09.014336,Credit
74626,3382,9,4616.61,2025-03-22 04:26:06.953756,Debit
74627,65,29,7342.28,2025-03-12 03:56:51.103656,Debit
74628,1418,24,319.96,2025-01-14 14:14:40.488067,Wire Transfer
74629,4855,10,567.62,2025-02-19 23:41:40.670070,Wire Transfer
74630,9785,1,1566.21,2025-02-04 04:42:16.436930,Net Banking
74631,9629,25,165.78,2025-02-26 00:06:06.939538,Debit
74632,3496,7,110.96,2025-03-07 14:27:13.745214,Wire Transfer
74633,4486,14,411.44,2025-03-06 12:53:01.601152,Net Banking
74634,2011,13,1970.56,2025-03-02 19:13:17.519198,Net Banking
74635,6709,30,195.29999999999998,2025-03-21 18:48:04.363323,Debit
74636,7126,22,12.2,2025-02-14 09:18:38.530943,Wire Transfer
74637,6680,1,2096.16,2025-02-24 04:18:04.056500,Wire Transfer
74638,9322,23,15605.49,2025-03-01 17:39:40.396206,Wire Transfer
74639,357,15,57.0,2025-03-23 15:27:52.834663,Wire Transfer
74640,7917,4,326.66,2025-02-02 23:09:54.023703,Wire Transfer
74641,1040,23,8550.68,2025-01-02 23:29:09.448603,Wire Transfer
74642,6113,23,5246.31,2025-02-16 17:38:19.352550,Debit
74643,5505,16,388.98,2025-01-30 14:55:06.376871,Wire Transfer
74644,5347,21,279.7,2025-03-16 05:52:09.985516,Debit
74645,1614,6,421.12,2025-02-24 13:32:59.817719,Net Banking
74646,8142,4,1120.8600000000001,2025-01-14 15:58:21.341070,Net Banking
74647,9481,8,752.4300000000001,2025-03-17 17:33:54.095177,Wire Transfer
74648,3421,25,139.72,2025-02-02 02:08:30.298121,Debit
74649,2731,10,475.78,2025-02-05 21:43:51.135262,Net Banking
74650,9263,30,197.4,2025-01-02 17:52:34.596686,Credit
74651,4717,21,414.75,2025-03-16 00:21:02.028835,Wire Transfer
74652,8748,6,288.57,2025-03-04 09:31:52.899661,Wire Transfer
74653,99,19,1795.86,2025-01-15 20:44:25.597860,Net Banking
74654,1533,6,384.84,2025-01-13 14:21:18.129908,Net Banking
74655,9193,9,5175.52,2025-02-26 19:22:58.157653,Net Banking
74656,2390,10,772.02,2025-03-23 11:01:47.865540,Net Banking
74657,4854,24,62.86,2025-01-08 23:23:49.685235,Debit
74658,6795,23,9247.42,2025-03-18 18:34:19.756548,Net Banking
74659,9747,8,509.12,2025-02-04 21:01:18.231331,Debit
74660,9381,28,1131.48,2025-03-01 21:02:58.932647,Credit
74661,429,3,4410.05,2025-01-07 23:52:18.695128,Wire Transfer
74662,332,16,496.23,2025-03-20 05:53:53.859841,Wire Transfer
74663,8870,27,23.14,2025-03-23 14:35:51.174135,Net Banking
74664,8139,24,76.72,2025-03-15 02:49:12.148545,Credit
74665,5773,26,855.64,2025-01-04 08:45:51.796423,Wire Transfer
74666,8223,1,1705.56,2025-01-24 19:55:23.331950,Wire Transfer
74667,6885,27,89.36,2025-02-15 05:15:02.868028,Credit
74668,4671,18,296.06,2025-02-14 02:39:04.559427,Debit
74669,7022,15,133.5,2025-01-20 07:31:29.581710,Debit
74670,4557,30,124.92,2025-03-04 20:19:25.877339,Credit
74671,7518,16,544.48,2025-03-21 03:39:24.982794,Credit
74672,6478,16,196.17,2025-03-14 13:37:12.772993,Wire Transfer
74673,7180,11,1286.92,2025-03-11 15:38:12.371403,Debit
74674,8555,1,2448.48,2025-03-19 01:56:06.823666,Wire Transfer
74675,4310,20,1165.32,2025-03-06 01:43:15.724393,Credit
74676,6795,22,22.65,2025-02-05 23:50:45.545007,Wire Transfer
74677,4787,26,1840.96,2025-03-16 21:46:15.975276,Wire Transfer
74678,7226,24,123.54,2025-01-12 16:40:16.461887,Debit
74679,369,6,100.15,2025-01-02 03:04:32.063510,Wire Transfer
74680,5207,13,2283.88,2025-02-08 10:32:14.820091,Wire Transfer
74681,7717,22,26.0,2025-02-12 01:58:48.005345,Net Banking
74682,7475,3,5156.99,2025-03-24 04:43:31.873092,Net Banking
74683,1352,24,190.10999999999999,2025-01-26 16:27:16.256596,Credit
74684,7106,30,190.53,2025-02-05 02:18:51.440965,Net Banking
74685,9499,1,2062.52,2025-02-14 06:06:15.120193,Debit
74686,9160,26,521.13,2025-01-19 18:32:40.720926,Wire Transfer
74687,7922,10,259.85,2025-01-11 13:41:48.925003,Net Banking
74688,6275,4,305.86,2025-01-11 11:09:17.813062,Wire Transfer
74689,362,28,588.64,2025-01-29 15:30:36.252005,Credit
74690,1574,13,1549.2599999999998,2025-01-15 09:57:06.824998,Net Banking
74691,8491,8,573.6899999999999,2025-02-28 13:30:11.515358,Wire Transfer
74692,5186,29,1456.73,2025-02-03 14:25:04.024387,Net Banking
74693,5691,28,276.35,2025-01-04 05:08:00.606209,Net Banking
74694,1849,25,245.72,2025-02-06 10:02:07.037674,Wire Transfer
74695,2057,7,25.33,2025-02-13 04:31:08.310134,Credit
74696,8105,4,1572.4,2025-03-04 09:23:13.952415,Net Banking
74697,5721,1,1407.06,2025-03-09 06:12:12.894056,Net Banking
74698,5523,3,4570.35,2025-02-26 17:32:41.536750,Net Banking
74699,8704,19,6743.6,2025-01-02 18:08:50.638584,Credit
74700,2257,6,315.51,2025-01-04 17:16:54.144010,Wire Transfer
74701,663,5,310.8,2025-03-18 20:03:11.548330,Credit
74702,5529,5,203.10000000000002,2025-02-13 15:47:43.741821,Net Banking
74703,9034,18,529.54,2025-01-22 13:54:17.330661,Wire Transfer
74704,6044,7,83.94,2025-03-24 09:19:04.557850,Debit
74705,330,17,52.59,2025-01-05 20:46:51.562879,Debit
74706,4611,6,402.64,2025-03-14 11:39:32.380367,Credit
74707,2603,6,232.36,2025-01-17 01:18:21.740263,Wire Transfer
74708,2648,17,61.739999999999995,2025-03-16 14:17:22.869705,Wire Transfer
74709,1848,20,556.7,2025-02-13 12:58:53.054378,Net Banking
74710,854,9,2722.5,2025-02-03 21:16:04.599270,Wire Transfer
74711,3260,28,544.82,2025-01-26 20:55:38.062681,Wire Transfer
74712,7303,18,232.3,2025-03-07 21:09:48.652966,Wire Transfer
74713,7441,30,206.61,2025-02-14 21:51:42.883950,Debit
74714,9213,10,269.26,2025-01-26 04:04:52.901517,Credit
74715,4993,21,466.5,2025-01-27 01:29:57.202106,Wire Transfer
74716,170,5,163.7,2025-01-27 10:31:07.598143,Credit
74717,9170,5,218.91,2025-03-22 20:13:02.101908,Credit
74718,5163,3,10255.66,2025-01-03 22:34:49.855080,Wire Transfer
74719,326,17,62.56,2025-02-04 10:51:57.563259,Credit
74720,9953,9,4161.0599999999995,2025-01-19 15:31:40.209340,Net Banking
74721,3777,18,609.27,2025-03-21 13:56:09.956490,Wire Transfer
74722,1564,18,247.73,2025-02-03 22:20:58.331393,Net Banking
74723,5374,2,235.65,2025-01-26 00:15:28.853796,Debit
74724,8651,17,42.660000000000004,2025-02-03 20:26:09.204652,Credit
74725,9454,23,16220.04,2025-03-14 00:37:26.479586,Credit
74726,7555,12,148.06,2025-02-04 06:21:34.883329,Wire Transfer
74727,6566,9,3848.46,2025-03-18 14:15:24.314579,Wire Transfer
74728,8316,24,81.41,2025-02-20 20:12:51.138579,Net Banking
74729,3445,2,237.42,2025-01-30 20:54:58.646008,Net Banking
74730,307,21,139.24,2025-02-01 17:59:38.007739,Credit
74731,6553,5,374.24,2025-02-16 23:01:15.188957,Wire Transfer
74732,4562,10,854.12,2025-03-24 04:19:54.264232,Wire Transfer
74733,7674,30,141.12,2025-02-25 06:51:34.923525,Net Banking
74734,8633,25,172.64999999999998,2025-01-13 10:52:55.540210,Wire Transfer
74735,8513,22,15.86,2025-01-02 07:38:51.018939,Debit
74736,911,18,530.82,2025-01-25 14:47:29.980726,Debit
74737,8879,28,1197.0,2025-01-09 08:01:59.050235,Net Banking
74738,4679,27,109.92,2025-01-26 20:46:34.111345,Net Banking
74739,2475,16,143.0,2025-01-21 15:40:33.864627,Credit
74740,4279,8,704.52,2025-03-04 15:55:27.395521,Wire Transfer
74741,4945,2,926.12,2025-03-05 05:17:49.223038,Debit
74742,9216,22,16.53,2025-01-19 05:12:28.455886,Credit
74743,7829,11,896.4,2025-02-02 22:00:59.123628,Wire Transfer
74744,1102,30,198.08,2025-02-14 00:54:46.376941,Credit
74745,5700,13,1748.52,2025-03-04 18:06:28.540483,Credit
74746,2301,10,1151.04,2025-01-30 22:07:55.060883,Debit
74747,3261,12,120.75,2025-02-15 14:23:43.869958,Debit
74748,8798,8,468.9,2025-01-19 04:57:41.728475,Net Banking
74749,3159,27,63.0,2025-01-07 04:28:03.209976,Wire Transfer
74750,5126,27,90.42,2025-01-16 02:34:45.353151,Credit
74751,9347,2,991.6,2025-01-06 11:57:58.876940,Net Banking
74752,6327,27,128.64,2025-01-30 18:39:46.350631,Wire Transfer
74753,9450,27,97.35000000000001,2025-02-24 20:59:34.841667,Debit
74754,1333,3,4743.16,2025-01-02 04:33:28.691984,Net Banking
74755,5286,14,111.95,2025-01-27 19:15:46.894898,Net Banking
74756,1698,19,1499.43,2025-01-22 09:45:46.937019,Credit
74757,9562,20,250.26,2025-03-16 18:34:44.057292,Debit
74758,7994,2,798.1500000000001,2025-02-15 07:11:32.004493,Credit
74759,5445,9,4779.96,2025-01-01 23:55:09.393796,Credit
74760,5194,16,395.48,2025-01-15 05:37:00.947846,Net Banking
74761,3969,21,565.88,2025-01-06 13:34:48.026037,Wire Transfer
74762,2179,4,639.28,2025-03-02 13:57:43.008079,Debit
74763,7361,24,70.78,2025-01-13 04:10:45.839332,Wire Transfer
74764,199,23,5148.22,2025-03-13 11:15:14.860939,Credit
74765,6394,3,17910.84,2025-01-29 19:52:45.369368,Credit
74766,7545,24,171.2,2025-01-07 18:46:24.122823,Wire Transfer
74767,2676,29,2922.26,2025-01-14 04:42:11.605776,Wire Transfer
74768,9373,25,213.8,2025-01-06 20:06:10.927771,Credit
74769,8847,7,110.24,2025-02-15 15:25:30.741435,Credit
74770,808,14,186.68,2025-01-03 01:54:58.119083,Wire Transfer
74771,8711,11,728.4300000000001,2025-03-05 00:47:59.203982,Net Banking
74772,9110,3,20797.6,2025-03-03 17:54:55.059267,Debit
74773,5505,16,802.68,2025-02-01 15:27:31.594364,Net Banking
74774,8622,24,317.48,2025-01-24 19:01:16.290875,Net Banking
74775,2583,23,17016.68,2025-03-06 01:17:36.927572,Credit
74776,7997,14,113.41,2025-02-15 17:05:54.164896,Wire Transfer
74777,230,22,30.76,2025-01-26 10:38:32.315567,Wire Transfer
74778,5172,13,2109.96,2025-03-02 10:43:27.752337,Wire Transfer
74779,1406,10,637.6800000000001,2025-02-20 06:03:09.327411,Wire Transfer
74780,7396,17,61.68,2025-01-01 06:46:56.154586,Net Banking
74781,4752,22,6.17,2025-03-12 13:01:02.238204,Wire Transfer
74782,6952,7,44.48,2025-03-21 21:27:26.311875,Credit
74783,1531,11,243.41,2025-02-19 16:07:30.488045,Debit
74784,1876,17,39.38,2025-01-29 06:11:24.581449,Debit
74785,2176,16,743.4,2025-02-17 21:09:27.175076,Credit
74786,9332,14,117.32,2025-02-17 14:34:30.348006,Debit
74787,9665,8,176.99,2025-02-01 13:40:20.101266,Credit
74788,5111,17,29.04,2025-03-20 22:02:13.074321,Wire Transfer
74789,4772,12,153.19,2025-02-24 19:39:25.735228,Net Banking
74790,6657,11,942.24,2025-01-18 18:05:59.658503,Net Banking
74791,5169,24,162.8,2025-03-19 18:30:27.121776,Credit
74792,5558,2,1119.6,2025-01-29 05:37:11.689744,Credit
74793,2127,5,153.5,2025-01-29 02:14:47.740293,Credit
74794,7929,9,4440.0,2025-02-24 09:04:34.804360,Debit
74795,356,19,7043.56,2025-02-25 08:39:03.254758,Wire Transfer
74796,3635,2,901.8,2025-03-20 05:11:41.047143,Wire Transfer
74797,3159,11,1150.44,2025-02-20 11:50:02.043868,Debit
74798,282,8,771.21,2025-01-02 07:53:24.045872,Debit
74799,2011,2,759.63,2025-03-08 05:41:50.987788,Wire Transfer
74800,2598,5,374.16,2025-02-22 23:32:39.837292,Net Banking
74801,3560,13,1307.8,2025-01-07 13:23:48.440308,Credit
74802,5402,16,332.26,2025-03-18 18:06:04.712963,Debit
74803,7895,3,20871.4,2025-03-23 02:51:08.391596,Debit
74804,322,29,2901.22,2025-01-16 10:40:59.282732,Debit
74805,4398,17,54.42,2025-02-20 00:08:57.213664,Wire Transfer
74806,3199,27,25.26,2025-02-10 22:19:10.667878,Net Banking
74807,3879,2,860.28,2025-02-19 19:13:49.394455,Credit
74808,53,26,1583.52,2025-02-15 06:56:31.100955,Debit
74809,8623,30,187.64999999999998,2025-02-03 23:53:12.328881,Debit
74810,8602,18,1154.88,2025-01-30 09:49:15.833620,Wire Transfer
74811,7415,17,47.22,2025-01-18 06:05:46.964805,Debit
74812,8580,27,22.7,2025-03-22 09:22:35.664275,Net Banking
74813,5357,17,71.08,2025-02-25 20:36:33.425314,Debit
74814,4452,14,383.68,2025-02-18 13:20:38.326061,Debit
74815,61,24,213.54000000000002,2025-03-18 18:06:26.339012,Wire Transfer
74816,4213,8,418.34,2025-03-01 23:10:01.011852,Wire Transfer
74817,8578,19,7833.6,2025-03-08 09:40:15.941922,Debit
74818,1861,10,940.12,2025-02-14 07:42:56.713372,Net Banking
74819,452,17,54.33,2025-02-21 16:47:29.759679,Credit
74820,6129,21,152.72,2025-01-31 10:53:24.153414,Debit
74821,5746,20,765.9300000000001,2025-02-07 12:00:48.976526,Debit
74822,3739,5,199.41,2025-03-15 18:31:40.681515,Debit
74823,1913,2,617.16,2025-02-11 07:25:56.669215,Credit
74824,7554,18,242.5,2025-03-16 00:18:20.652675,Credit
74825,1924,19,3936.72,2025-02-23 02:51:12.795083,Wire Transfer
74826,7761,12,307.7,2025-02-27 02:53:40.236840,Net Banking
74827,8494,6,321.71999999999997,2025-01-16 10:20:18.287443,Credit
74828,2028,5,207.27,2025-02-19 00:44:14.485937,Debit
74829,2356,25,51.58,2025-01-07 19:41:29.159881,Wire Transfer
74830,6133,30,200.04000000000002,2025-01-07 21:10:49.407358,Net Banking
74831,1844,22,19.77,2025-02-09 10:08:38.656207,Wire Transfer
74832,7875,3,20732.0,2025-02-21 18:59:24.660100,Credit
74833,1344,9,5060.28,2025-03-22 14:30:39.853750,Net Banking
74834,7902,29,3017.84,2025-01-16 16:16:58.078309,Net Banking
74835,1077,9,5033.16,2025-01-05 23:35:50.946953,Credit
74836,5091,25,282.24,2025-01-16 15:54:00.565939,Net Banking
74837,8483,26,535.11,2025-01-10 01:14:57.535072,Credit
74838,1686,10,203.76,2025-01-15 12:52:03.130348,Credit
74839,6373,12,611.32,2025-02-10 03:43:50.536339,Net Banking
74840,5146,17,19.64,2025-01-12 21:13:56.944476,Debit
74841,5040,16,292.0,2025-01-18 14:10:24.511528,Credit
74842,313,30,50.94,2025-03-20 18:24:33.282452,Credit
74843,6797,24,253.23,2025-03-04 20:50:56.506542,Credit
74844,815,1,1184.9,2025-02-24 17:10:45.449627,Credit
74845,695,5,248.19,2025-01-19 20:53:55.395197,Debit
74846,2093,18,269.18,2025-01-02 09:35:09.064371,Debit
74847,9364,2,419.66,2025-02-17 22:03:22.752461,Net Banking
74848,2060,12,291.2,2025-01-07 11:34:28.840330,Debit
74849,5717,16,188.6,2025-01-06 16:51:44.472266,Debit
74850,8829,26,1360.65,2025-01-27 13:58:00.827723,Credit
74851,6724,22,14.62,2025-01-26 02:33:32.274557,Net Banking
74852,5462,1,1934.72,2025-02-11 16:01:20.404661,Credit
74853,8829,3,16276.5,2025-03-05 00:25:13.329505,Credit
74854,7253,3,20102.32,2025-01-28 15:18:15.692542,Wire Transfer
74855,5416,19,3968.56,2025-01-03 09:43:29.155903,Credit
74856,5521,28,375.74,2025-02-04 12:42:55.694512,Net Banking
74857,4054,30,101.9,2025-03-12 21:36:37.942909,Net Banking
74858,5435,2,882.56,2025-02-22 11:25:41.204743,Net Banking
74859,6905,14,365.21999999999997,2025-02-02 18:29:29.666786,Net Banking
74860,5390,23,11439.869999999999,2025-01-05 05:47:19.654673,Credit
74861,6236,9,1288.57,2025-01-04 06:51:46.747930,Wire Transfer
74862,4360,3,4320.4,2025-02-10 23:19:09.008464,Debit
74863,9331,16,377.0,2025-01-11 22:00:09.072571,Net Banking
74864,5450,16,181.54,2025-01-28 11:50:46.629387,Net Banking
74865,7178,13,1589.52,2025-03-20 15:06:30.107520,Wire Transfer
74866,9014,20,1255.24,2025-03-06 05:06:00.827684,Credit
74867,2613,14,188.98,2025-01-07 08:21:44.181792,Wire Transfer
74868,1534,22,31.8,2025-01-04 20:40:42.704391,Debit
74869,4141,14,370.84,2025-02-14 05:18:11.546162,Debit
74870,5362,18,619.4399999999999,2025-01-31 13:58:34.833622,Credit
74871,5977,23,10192.98,2025-02-18 15:33:54.354665,Wire Transfer
74872,6618,19,2860.1,2025-03-13 00:24:48.031520,Wire Transfer
74873,3352,12,470.0,2025-03-17 01:19:50.169455,Debit
74874,6380,5,256.04999999999995,2025-02-17 00:52:03.972961,Debit
74875,9709,3,5658.06,2025-01-27 01:28:23.264631,Debit
74876,9655,23,8434.14,2025-03-02 23:40:47.673382,Wire Transfer
74877,4602,19,3126.58,2025-02-23 13:57:47.729962,Credit
74878,6326,27,29.09,2025-01-22 05:53:23.565860,Net Banking
74879,1953,11,228.85,2025-01-14 18:40:12.551963,Credit
74880,337,29,1836.69,2025-02-10 12:37:52.689604,Net Banking
74881,4973,27,89.73,2025-02-08 22:40:07.140291,Debit
74882,6688,27,102.04,2025-02-09 13:32:04.151391,Wire Transfer
74883,2915,21,456.27,2025-02-19 22:57:16.154009,Wire Transfer
74884,5792,16,736.24,2025-03-03 05:02:44.577108,Debit
74885,9805,20,1269.68,2025-02-24 14:55:18.573511,Debit
74886,8632,8,688.24,2025-02-13 11:50:56.305598,Wire Transfer
74887,5170,17,61.38,2025-01-24 13:07:39.448262,Net Banking
74888,3133,9,4351.76,2025-02-17 22:11:44.951047,Credit
74889,2801,4,419.15,2025-01-01 00:41:18.294136,Credit
74890,5025,26,1560.3000000000002,2025-01-20 09:26:31.022077,Debit
74891,6145,12,394.71,2025-01-06 21:29:04.397889,Credit
74892,4155,24,124.8,2025-02-11 18:10:24.892773,Net Banking
74893,4976,25,155.25,2025-01-11 06:54:15.310013,Credit
74894,2998,14,323.15999999999997,2025-03-22 19:48:14.161307,Wire Transfer
74895,511,21,639.36,2025-03-08 15:48:46.929875,Wire Transfer
74896,9902,20,668.46,2025-03-02 11:12:11.145363,Net Banking
74897,8279,23,4449.14,2025-03-19 13:06:45.214351,Wire Transfer
74898,4394,25,202.82999999999998,2025-03-16 06:49:20.022273,Credit
74899,7228,6,280.14,2025-02-21 14:49:17.115878,Wire Transfer
74900,3946,14,447.28,2025-02-07 13:31:51.239325,Wire Transfer
74901,7910,20,827.97,2025-03-07 16:51:03.116070,Net Banking
74902,6995,3,9324.74,2025-03-17 04:04:47.413988,Net Banking
74903,8457,27,28.0,2025-02-04 06:44:08.837349,Net Banking
74904,2775,16,289.52,2025-01-11 17:00:35.542485,Debit
74905,4639,13,637.67,2025-01-02 02:43:07.941677,Credit
74906,5618,20,861.88,2025-03-17 07:06:34.226317,Net Banking
74907,5891,19,5855.1,2025-02-03 02:04:40.487172,Credit
74908,101,18,218.33,2025-02-10 14:16:55.135854,Debit
74909,8700,3,9594.28,2025-01-15 13:17:03.423183,Credit
74910,1489,16,340.8,2025-01-26 19:20:07.477105,Wire Transfer
74911,95,25,107.78,2025-02-11 12:04:55.900706,Wire Transfer
74912,5684,28,930.48,2025-03-09 20:01:32.421823,Wire Transfer
74913,5219,9,4527.2,2025-02-22 14:44:27.330304,Wire Transfer
74914,3613,13,486.48,2025-02-07 10:59:00.888230,Net Banking
74915,5980,21,138.83,2025-02-02 00:45:47.556987,Credit
74916,8646,24,159.3,2025-03-24 09:00:38.671046,Credit
74917,8046,27,28.99,2025-03-03 02:43:17.351929,Net Banking
74918,7854,12,407.88,2025-02-23 02:14:02.713097,Net Banking
74919,7563,6,452.16,2025-01-13 18:18:39.380986,Credit
74920,3678,5,246.60000000000002,2025-02-24 09:16:56.343611,Wire Transfer
74921,761,4,1090.1399999999999,2025-03-16 23:30:02.681306,Credit
74922,9275,27,120.24,2025-01-15 16:35:50.163274,Credit
74923,8488,5,280.04,2025-02-14 10:46:46.534735,Credit
74924,8118,17,55.71,2025-01-22 08:05:18.178593,Net Banking
74925,6654,22,32.12,2025-02-14 04:24:34.137453,Credit
